# r R_2s R_3s R_4s R_2p R_3p R_3d
      0.78013835      6.8777904357E-16     5.5341266364E-08     1.4445201275E-04     3.6066433557E-19     4.0896436148E-10     9.8233695687E-12
      0.78613865      6.9072726383E-16     5.5567100261E-08     1.4503030217E-04     3.6546524031E-19     4.1434998933E-10     1.0036001000E-11
      0.79213894      6.9362448436E-16     5.5788607919E-08     1.4559708229E-04     3.7028223653E-19     4.1975180632E-10     1.0251363412E-11
      0.79813924      6.9647074364E-16     5.6005792394E-08     1.4615236111E-04     3.7511501995E-19     4.2516943814E-10     1.0469465059E-11
      0.80413953      6.9926608637E-16     5.6218657265E-08     1.4669614803E-04     3.7996328852E-19     4.3060251303E-10     1.0690314048E-11
      0.81013983      7.0201056334E-16     5.6427206627E-08     1.4722845381E-04     3.8482674246E-19     4.3605066178E-10     1.0913918333E-11
      0.81614012      7.0470423123E-16     5.6631445075E-08     1.4774929056E-04     3.8970508424E-19     4.4151351772E-10     1.1140285725E-11
      0.82214042      7.0734715253E-16     5.6831377693E-08     1.4825867167E-04     3.9459801858E-19     4.4699071675E-10     1.1369423887E-11
      0.82814071      7.0993939529E-16     5.7027010041E-08     1.4875661182E-04     3.9950525246E-19     4.5248189734E-10     1.1601340336E-11
      0.83414101      7.1248103309E-16     5.7218348142E-08     1.4924312689E-04     4.0442649510E-19     4.5798670051E-10     1.1836042449E-11
      0.84014130      7.1497214479E-16     5.7405398472E-08     1.4971823400E-04     4.0936145798E-19     4.6350476983E-10     1.2073537458E-11
      0.84614160      7.1741281446E-16     5.7588167948E-08     1.5018195142E-04     4.1430985484E-19     4.6903575144E-10     1.2313832455E-11
      0.85214189      7.1980313121E-16     5.7766663915E-08     1.5063429859E-04     4.1927140163E-19     4.7457929404E-10     1.2556934394E-11
      0.85814219      7.2214318904E-16     5.7940894135E-08     1.5107529602E-04     4.2424581657E-19     4.8013504887E-10     1.2802850087E-11
      0.86414248      7.2443308676E-16     5.8110866781E-08     1.5150496536E-04     4.2923282010E-19     4.8570266973E-10     1.3051586212E-11
      0.87014278      7.2667292781E-16     5.8276590417E-08     1.5192332928E-04     4.3423213490E-19     4.9128181295E-10     1.3303149310E-11
      0.87614307      7.2886282014E-16     5.8438073997E-08     1.5233041148E-04     4.3924348587E-19     4.9687213743E-10     1.3557545789E-11
      0.88214337      7.3100287611E-16     5.8595326847E-08     1.5272623668E-04     4.4426660012E-19     5.0247330457E-10     1.3814781920E-11
      0.88814366      7.3309321233E-16     5.8748358660E-08     1.5311083056E-04     4.4930120698E-19     5.0808497832E-10     1.4074863845E-11
      0.89414396      7.3513394957E-16     5.8897179484E-08     1.5348421975E-04     4.5434703798E-19     5.1370682515E-10     1.4337797572E-11
      0.90014425      7.3712521263E-16     5.9041799712E-08     1.5384643183E-04     4.5940382685E-19     5.1933851403E-10     1.4603588982E-11
      0.90614455      7.3906713022E-16     5.9182230073E-08     1.5419749523E-04     4.6447130949E-19     5.2497971646E-10     1.4872243825E-11
      0.91214484      7.4095983485E-16     5.9318481622E-08     1.5453743929E-04     4.6954922400E-19     5.3063010641E-10     1.5143767723E-11
      0.91814514      7.4280346273E-16     5.9450565732E-08     1.5486629419E-04     4.7463731065E-19     5.3628936037E-10     1.5418166171E-11
      0.92414543      7.4459815364E-16     5.9578494085E-08     1.5518409094E-04     4.7973531185E-19     5.4195715729E-10     1.5695444541E-11
      0.93014573      7.4634405084E-16     5.9702278660E-08     1.5549086133E-04     4.8484297217E-19     5.4763317859E-10     1.5975608077E-11
      0.93614602      7.4804130095E-16     5.9821931731E-08     1.5578663796E-04     4.8996003832E-19     5.5331710816E-10     1.6258661902E-11
      0.94214632      7.4969005388E-16     5.9937465850E-08     1.5607145418E-04     4.9508625914E-19     5.5900863234E-10     1.6544611015E-11
      0.94814661      7.5129046268E-16     6.0048893847E-08     1.5634534405E-04     5.0022138560E-19     5.6470743990E-10     1.6833460293E-11
      0.95414691      7.5284268349E-16     6.0156228817E-08     1.5660834238E-04     5.0536517076E-19     5.7041322205E-10     1.7125214495E-11
      0.96014720      7.5434687542E-16     6.0259484111E-08     1.5686048465E-04     5.1051736978E-19     5.7612567242E-10     1.7419878257E-11
      0.96614750      7.5580320047E-16     6.0358673334E-08     1.5710180702E-04     5.1567773991E-19     5.8184448702E-10     1.7717456099E-11
      0.97214779      7.5721182340E-16     6.0453810333E-08     1.5733234631E-04     5.2084604048E-19     5.8756936429E-10     1.8017952424E-11
      0.97814809      7.5857291172E-16     6.0544909188E-08     1.5755213996E-04     5.2602203287E-19     5.9330000503E-10     1.8321371515E-11
      0.98414838      7.5988663549E-16     6.0631984211E-08     1.5776122604E-04     5.3120548051E-19     5.9903611241E-10     1.8627717543E-11
      0.99014868      7.6115316736E-16     6.0715049933E-08     1.5795964321E-04     5.3639614887E-19     6.0477739196E-10     1.8936994562E-11
      0.99614897      7.6237268237E-16     6.0794121100E-08     1.5814743069E-04     5.4159380546E-19     6.1052355156E-10     1.9249206513E-11
      1.00214927      7.6354535796E-16     6.0869212665E-08     1.5832462829E-04     5.4679821978E-19     6.1627430141E-10     1.9564357224E-11
      1.00814956      7.6467137383E-16     6.0940339782E-08     1.5849127634E-04     5.5200916333E-19     6.2202935405E-10     1.9882450412E-11
      1.01414986      7.6575091189E-16     6.1007517800E-08     1.5864741571E-04     5.5722640962E-19     6.2778842429E-10     2.0203489680E-11
      1.02015015      7.6678415618E-16     6.1070762254E-08     1.5879308775E-04     5.6244973411E-19     6.3355122927E-10     2.0527478524E-11
      1.02615045      7.6777129278E-16     6.1130088864E-08     1.5892833434E-04     5.6767891424E-19     6.3931748838E-10     2.0854420329E-11
      1.03215074      7.6871250975E-16     6.1185513523E-08     1.5905319781E-04     5.7291372939E-19     6.4508692329E-10     2.1184318371E-11
      1.03815104      7.6960799708E-16     6.1237052295E-08     1.5916772096E-04     5.7815396087E-19     6.5085925791E-10     2.1517175820E-11
      1.04415133      7.7045794657E-16     6.1284721407E-08     1.5927194703E-04     5.8339939191E-19     6.5663421840E-10     2.1852995738E-11
      1.05015163      7.7126255180E-16     6.1328537246E-08     1.5936591969E-04     5.8864980766E-19     6.6241153314E-10     2.2191781080E-11
      1.05615192      7.7202200805E-16     6.1368516350E-08     1.5944968303E-04     5.9390499517E-19     6.6819093271E-10     2.2533534699E-11
      1.06215222      7.7273651226E-16     6.1404675406E-08     1.5952328153E-04     5.9916474335E-19     6.7397214989E-10     2.2878259339E-11
      1.06815251      7.7340626290E-16     6.1437031243E-08     1.5958676007E-04     6.0442884300E-19     6.7975491965E-10     2.3225957645E-11
      1.07415281      7.7403146000E-16     6.1465600825E-08     1.5964016389E-04     6.0969708676E-19     6.8553897911E-10     2.3576632155E-11
      1.08015310      7.7461230500E-16     6.1490401249E-08     1.5968353861E-04     6.1496926912E-19     6.9132406758E-10     2.3930285309E-11
      1.08615340      7.7514900078E-16     6.1511449740E-08     1.5971693017E-04     6.2024518640E-19     6.9710992645E-10     2.4286919442E-11
      1.09215369      7.7564175150E-16     6.1528763644E-08     1.5974038487E-04     6.2552463673E-19     7.0289629930E-10     2.4646536791E-11
      1.09815399      7.7609076264E-16     6.1542360425E-08     1.5975394930E-04     6.3080742003E-19     7.0868293177E-10     2.5009139492E-11
      1.10415428      7.7649624089E-16     6.1552257659E-08     1.5975767040E-04     6.3609333804E-19     7.1446957162E-10     2.5374729582E-11
      1.11015458      7.7685839411E-16     6.1558473031E-08     1.5975159537E-04     6.4138219425E-19     7.2025596870E-10     2.5743309000E-11
      1.11615487      7.7717743129E-16     6.1561024330E-08     1.5973577172E-04     6.4667379392E-19     7.2604187491E-10     2.6114879587E-11
      1.12215517      7.7745356246E-16     6.1559929445E-08     1.5971024723E-04     6.5196794404E-19     7.3182704422E-10     2.6489443088E-11
      1.12815546      7.7768699868E-16     6.1555206360E-08     1.5967506993E-04     6.5726445337E-19     7.3761123262E-10     2.6867001150E-11
      1.13415576      7.7787795199E-16     6.1546873150E-08     1.5963028811E-04     6.6256313236E-19     7.4339419816E-10     2.7247555326E-11
      1.14015605      7.7802663534E-16     6.1534947979E-08     1.5957595032E-04     6.6786379319E-19     7.4917570087E-10     2.7631107075E-11
      1.14615635      7.7813326256E-16     6.1519449093E-08     1.5951210531E-04     6.7316624972E-19     7.5495550280E-10     2.8017657760E-11
      1.15215664      7.7819804829E-16     6.1500394818E-08     1.5943880207E-04     6.7847031750E-19     7.6073336797E-10     2.8407208651E-11
      1.15815694      7.7822120797E-16     6.1477803557E-08     1.5935608981E-04     6.8377581374E-19     7.6650906238E-10     2.8799760927E-11
      1.16415723      7.7820295780E-16     6.1451693785E-08     1.5926401793E-04     6.8908255732E-19     7.7228235399E-10     2.9195315671E-11
      1.17015753      7.7814351464E-16     6.1422084046E-08     1.5916263601E-04     6.9439036876E-19     7.7805301269E-10     2.9593873879E-11
      1.17615782      7.7804309604E-16     6.1388992949E-08     1.5905199385E-04     6.9969907020E-19     7.8382081032E-10     2.9995436453E-11
      1.18215812      7.7790192015E-16     6.1352439165E-08     1.5893214139E-04     7.0500848541E-19     7.8958552061E-10     3.0400004207E-11
      1.18815841      7.7772020572E-16     6.1312441425E-08     1.5880312875E-04     7.1031843975E-19     7.9534691921E-10     3.0807577864E-11
      1.19415871      7.7749817203E-16     6.1269018515E-08     1.5866500621E-04     7.1562876018E-19     8.0110478366E-10     3.1218158060E-11
      1.20015900      7.7723603886E-16     6.1222189274E-08     1.5851782420E-04     7.2093927525E-19     8.0685889338E-10     3.1631745339E-11
      1.20615930      7.7693402648E-16     6.1171972588E-08     1.5836163328E-04     7.2624981507E-19     8.1260902963E-10     3.2048340162E-11
      1.21215959      7.7659235556E-16     6.1118387394E-08     1.5819648416E-04     7.3156021128E-19     8.1835497553E-10     3.2467942900E-11
      1.21815989      7.7621124721E-16     6.1061452669E-08     1.5802242767E-04     7.3687029711E-19     8.2409651606E-10     3.2890553839E-11
      1.22416018      7.7579092287E-16     6.1001187431E-08     1.5783951474E-04     7.4217990728E-19     8.2983343798E-10     3.3316173177E-11
      1.23016048      7.7533160435E-16     6.0937610739E-08     1.5764779643E-04     7.4748887804E-19     8.3556552990E-10     3.3744801031E-11
