# r(a.u.)  Vcoulomb(Ha)  Veff(Ha)
  1.00483796499781E+02  -9.95185328215756E-03  -9.95185328215756E-03
  1.00491296962310E+02  -9.95111049641499E-03  -9.95111049641499E-03
  1.00498797424839E+02  -9.95036782154412E-03  -9.95036782154412E-03
  1.00506297887368E+02  -9.94962525752015E-03  -9.94962525752015E-03
  1.00513798349897E+02  -9.94888280431824E-03  -9.94888280431824E-03
  1.00521298812426E+02  -9.94814046191360E-03  -9.94814046191360E-03
  1.00528799274955E+02  -9.94739823028142E-03  -9.94739823028142E-03
  1.00536299737484E+02  -9.94665610939691E-03  -9.94665610939691E-03
  1.00543800200012E+02  -9.94591409923529E-03  -9.94591409923529E-03
  1.00551300662541E+02  -9.94517219977177E-03  -9.94517219977177E-03
  1.00558801125070E+02  -9.94443041098160E-03  -9.94443041098160E-03
  1.00566301587599E+02  -9.94368873284000E-03  -9.94368873284000E-03
  1.00573802050128E+02  -9.94294716532222E-03  -9.94294716532223E-03
  1.00581302512657E+02  -9.94220570840352E-03  -9.94220570840352E-03
  1.00588802975186E+02  -9.94146436205914E-03  -9.94146436205915E-03
  1.00596303437715E+02  -9.94072312626437E-03  -9.94072312626437E-03
  1.00603803900244E+02  -9.93998200099447E-03  -9.93998200099446E-03
  1.00611304362773E+02  -9.93924098622472E-03  -9.93924098622472E-03
  1.00618804825302E+02  -9.93850008193041E-03  -9.93850008193041E-03
  1.00626305287830E+02  -9.93775928808685E-03  -9.93775928808685E-03
  1.00633805750359E+02  -9.93701860466932E-03  -9.93701860466932E-03
  1.00641306212888E+02  -9.93627803165315E-03  -9.93627803165315E-03
  1.00648806675417E+02  -9.93553756901365E-03  -9.93553756901365E-03
  1.00656307137946E+02  -9.93479721672615E-03  -9.93479721672615E-03
  1.00663807600475E+02  -9.93405697476598E-03  -9.93405697476599E-03
  1.00671308063004E+02  -9.93331684310849E-03  -9.93331684310848E-03
  1.00678808525533E+02  -9.93257682172900E-03  -9.93257682172900E-03
  1.00686308988062E+02  -9.93183691060290E-03  -9.93183691060290E-03
  1.00693809450591E+02  -9.93109710970553E-03  -9.93109710970553E-03
  1.00701309913120E+02  -9.93035741901226E-03  -9.93035741901226E-03
  1.00708810375648E+02  -9.92961783849848E-03  -9.92961783849848E-03
  1.00716310838177E+02  -9.92887836813957E-03  -9.92887836813957E-03
  1.00723811300706E+02  -9.92813900791091E-03  -9.92813900791091E-03
  1.00731311763235E+02  -9.92739975778791E-03  -9.92739975778792E-03
  1.00738812225764E+02  -9.92666061774598E-03  -9.92666061774598E-03
  1.00746312688293E+02  -9.92592158776053E-03  -9.92592158776053E-03
  1.00753813150822E+02  -9.92518266780697E-03  -9.92518266780697E-03
  1.00761313613351E+02  -9.92444385786075E-03  -9.92444385786075E-03
  1.00768814075880E+02  -9.92370515789728E-03  -9.92370515789728E-03
  1.00776314538409E+02  -9.92296656789202E-03  -9.92296656789202E-03
  1.00783815000938E+02  -9.92222808782042E-03  -9.92222808782042E-03
  1.00791315463466E+02  -9.92148971765794E-03  -9.92148971765794E-03
  1.00798815925995E+02  -9.92075145738003E-03  -9.92075145738003E-03
  1.00806316388524E+02  -9.92001330696217E-03  -9.92001330696218E-03
  1.00813816851053E+02  -9.91927526637985E-03  -9.91927526637985E-03
  1.00821317313582E+02  -9.91853733560854E-03  -9.91853733560854E-03
  1.00828817776111E+02  -9.91779951462375E-03  -9.91779951462374E-03
  1.00836318238640E+02  -9.91706180340097E-03  -9.91706180340097E-03
  1.00843818701169E+02  -9.91632420191571E-03  -9.91632420191570E-03
  1.00851319163698E+02  -9.91558671014348E-03  -9.91558671014348E-03
  1.00858819626227E+02  -9.91484932805982E-03  -9.91484932805982E-03
  1.00866320088756E+02  -9.91411205564025E-03  -9.91411205564025E-03
  1.00873820551284E+02  -9.91337489286031E-03  -9.91337489286031E-03
  1.00881321013813E+02  -9.91263783969555E-03  -9.91263783969555E-03
  1.00888821476342E+02  -9.91190089612151E-03  -9.91190089612151E-03
  1.00896321938871E+02  -9.91116406211376E-03  -9.91116406211376E-03
  1.00903822401400E+02  -9.91042733764786E-03  -9.91042733764786E-03
  1.00911322863929E+02  -9.90969072269939E-03  -9.90969072269939E-03
  1.00918823326458E+02  -9.90895421724393E-03  -9.90895421724393E-03
  1.00926323788987E+02  -9.90821782125707E-03  -9.90821782125706E-03
  1.00933824251516E+02  -9.90748153471440E-03  -9.90748153471440E-03
  1.00941324714045E+02  -9.90674535759152E-03  -9.90674535759152E-03
  1.00948825176574E+02  -9.90600928986406E-03  -9.90600928986406E-03
  1.00956325639102E+02  -9.90527333150762E-03  -9.90527333150762E-03
  1.00963826101631E+02  -9.90453748249782E-03  -9.90453748249782E-03
  1.00971326564160E+02  -9.90380174281032E-03  -9.90380174281031E-03
  1.00978827026689E+02  -9.90306611242073E-03  -9.90306611242073E-03
  1.00986327489218E+02  -9.90233059130471E-03  -9.90233059130471E-03
  1.00993827951747E+02  -9.90159517943792E-03  -9.90159517943792E-03
  1.01001328414276E+02  -9.90085987679600E-03  -9.90085987679600E-03
  1.01008828876805E+02  -9.90012468335464E-03  -9.90012468335464E-03
  1.01016329339334E+02  -9.89938959908950E-03  -9.89938959908951E-03
  1.01023829801863E+02  -9.89865462397628E-03  -9.89865462397628E-03
  1.01031330264392E+02  -9.89791975799065E-03  -9.89791975799065E-03
  1.01038830726920E+02  -9.89718500110833E-03  -9.89718500110832E-03
  1.01046331189449E+02  -9.89645035330500E-03  -9.89645035330500E-03
  1.01053831651978E+02  -9.89571581455639E-03  -9.89571581455639E-03
  1.01061332114507E+02  -9.89498138483821E-03  -9.89498138483821E-03
  1.01068832577036E+02  -9.89424706412619E-03  -9.89424706412619E-03
  1.01076333039565E+02  -9.89351285239605E-03  -9.89351285239605E-03
  1.01083833502094E+02  -9.89277874962356E-03  -9.89277874962356E-03
  1.01091333964623E+02  -9.89204475578444E-03  -9.89204475578443E-03
  1.01098834427152E+02  -9.89131087085445E-03  -9.89131087085445E-03
  1.01106334889681E+02  -9.89057709480936E-03  -9.89057709480937E-03
  1.01113835352210E+02  -9.88984342762494E-03  -9.88984342762494E-03
  1.01121335814738E+02  -9.88910986927697E-03  -9.88910986927697E-03
  1.01128836277267E+02  -9.88837641974121E-03  -9.88837641974121E-03
  1.01136336739796E+02  -9.88764307899348E-03  -9.88764307899348E-03
  1.01143837202325E+02  -9.88690984700956E-03  -9.88690984700956E-03
  1.01151337664854E+02  -9.88617672376526E-03  -9.88617672376526E-03
  1.01158838127383E+02  -9.88544370923639E-03  -9.88544370923639E-03
  1.01166338589912E+02  -9.88471080339877E-03  -9.88471080339877E-03
  1.01173839052441E+02  -9.88397800622823E-03  -9.88397800622823E-03
  1.01181339514970E+02  -9.88324531770061E-03  -9.88324531770061E-03
  1.01188839977499E+02  -9.88251273779174E-03  -9.88251273779174E-03
  1.01196340440027E+02  -9.88178026647747E-03  -9.88178026647747E-03
  1.01203840902556E+02  -9.88104790373366E-03  -9.88104790373366E-03
  1.01211341365085E+02  -9.88031564953617E-03  -9.88031564953617E-03
  1.01218841827614E+02  -9.87958350386087E-03  -9.87958350386087E-03
  1.01226342290143E+02  -9.87885146668363E-03  -9.87885146668363E-03
  1.01233842752672E+02  -9.87811953798035E-03  -9.87811953798035E-03
  1.01241343215201E+02  -9.87738771772691E-03  -9.87738771772690E-03
  1.01248843677730E+02  -9.87665600589920E-03  -9.87665600589920E-03
  1.01256344140259E+02  -9.87592440247314E-03  -9.87592440247315E-03
  1.01263844602788E+02  -9.87519290742464E-03  -9.87519290742464E-03
  1.01271345065317E+02  -9.87446152072962E-03  -9.87446152072962E-03
  1.01278845527845E+02  -9.87373024236400E-03  -9.87373024236400E-03
  1.01286345990374E+02  -9.87299907230372E-03  -9.87299907230372E-03
  1.01293846452903E+02  -9.87226801052472E-03  -9.87226801052472E-03
  1.01301346915432E+02  -9.87153705700294E-03  -9.87153705700294E-03
  1.01308847377961E+02  -9.87080621171435E-03  -9.87080621171435E-03
  1.01316347840490E+02  -9.87007547463491E-03  -9.87007547463491E-03
  1.01323848303019E+02  -9.86934484574058E-03  -9.86934484574058E-03
  1.01331348765548E+02  -9.86861432500734E-03  -9.86861432500734E-03
  1.01338849228077E+02  -9.86788391241117E-03  -9.86788391241117E-03
  1.01346349690606E+02  -9.86715360792807E-03  -9.86715360792808E-03
  1.01353850153135E+02  -9.86642341153404E-03  -9.86642341153404E-03
  1.01361350615663E+02  -9.86569332320508E-03  -9.86569332320508E-03
  1.01368851078192E+02  -9.86496334291719E-03  -9.86496334291719E-03
  1.01376351540721E+02  -9.86423347064641E-03  -9.86423347064641E-03
  1.01383852003250E+02  -9.86350370636876E-03  -9.86350370636876E-03
  1.01391352465779E+02  -9.86277405006026E-03  -9.86277405006027E-03
  1.01398852928308E+02  -9.86204450169697E-03  -9.86204450169697E-03
  1.01406353390837E+02  -9.86131506125493E-03  -9.86131506125493E-03
  1.01413853853366E+02  -9.86058572871019E-03  -9.86058572871019E-03
  1.01421354315895E+02  -9.85985650403882E-03  -9.85985650403881E-03
  1.01428854778424E+02  -9.85912738721688E-03  -9.85912738721688E-03
  1.01436355240953E+02  -9.85839837822045E-03  -9.85839837822045E-03
  1.01443855703481E+02  -9.85766947702561E-03  -9.85766947702561E-03
  1.01451356166010E+02  -9.85694068360846E-03  -9.85694068360847E-03
  1.01458856628539E+02  -9.85621199794509E-03  -9.85621199794509E-03
  1.01466357091068E+02  -9.85548342001161E-03  -9.85548342001161E-03
  1.01473857553597E+02  -9.85475494978412E-03  -9.85475494978412E-03
  1.01481358016126E+02  -9.85402658723875E-03  -9.85402658723875E-03
  1.01488858478655E+02  -9.85329833235162E-03  -9.85329833235162E-03
  1.01496358941184E+02  -9.85257018509886E-03  -9.85257018509886E-03
  1.01503859403713E+02  -9.85184214545662E-03  -9.85184214545662E-03
  1.01511359866242E+02  -9.85111421340103E-03  -9.85111421340103E-03
  1.01518860328771E+02  -9.85038638890826E-03  -9.85038638890826E-03
  1.01526360791299E+02  -9.84965867195446E-03  -9.84965867195446E-03
  1.01533861253828E+02  -9.84893106251580E-03  -9.84893106251581E-03
  1.01541361716357E+02  -9.84820356056846E-03  -9.84820356056846E-03
  1.01548862178886E+02  -9.84747616608862E-03  -9.84747616608862E-03
  1.01556362641415E+02  -9.84674887905247E-03  -9.84674887905247E-03
  1.01563863103944E+02  -9.84602169943620E-03  -9.84602169943620E-03
  1.01571363566473E+02  -9.84529462721601E-03  -9.84529462721601E-03
  1.01578864029002E+02  -9.84456766236813E-03  -9.84456766236812E-03
  1.01586364491531E+02  -9.84384080486875E-03  -9.84384080486875E-03
  1.01593864954060E+02  -9.84311405469411E-03  -9.84311405469411E-03
  1.01601365416589E+02  -9.84238741182044E-03  -9.84238741182045E-03
  1.01608865879117E+02  -9.84166087622398E-03  -9.84166087622398E-03
  1.01616366341646E+02  -9.84093444788097E-03  -9.84093444788097E-03
  1.01623866804175E+02  -9.84020812676766E-03  -9.84020812676766E-03
  1.01631367266704E+02  -9.83948191286032E-03  -9.83948191286032E-03
  1.01638867729233E+02  -9.83875580613520E-03  -9.83875580613520E-03
  1.01646368191762E+02  -9.83802980656859E-03  -9.83802980656859E-03
  1.01653868654291E+02  -9.83730391413676E-03  -9.83730391413676E-03
  1.01661369116820E+02  -9.83657812881600E-03  -9.83657812881600E-03
  1.01668869579349E+02  -9.83585245058260E-03  -9.83585245058260E-03
  1.01676370041878E+02  -9.83512687941287E-03  -9.83512687941287E-03
  1.01683870504407E+02  -9.83440141528311E-03  -9.83440141528311E-03
  1.01691370966935E+02  -9.83367605816964E-03  -9.83367605816964E-03
  1.01698871429464E+02  -9.83295080804878E-03  -9.83295080804878E-03
  1.01706371891993E+02  -9.83222566489685E-03  -9.83222566489685E-03
  1.01713872354522E+02  -9.83150062869021E-03  -9.83150062869021E-03
  1.01721372817051E+02  -9.83077569940518E-03  -9.83077569940518E-03
  1.01728873279580E+02  -9.83005087701812E-03  -9.83005087701811E-03
  1.01736373742109E+02  -9.82932616150538E-03  -9.82932616150538E-03
  1.01743874204638E+02  -9.82860155284334E-03  -9.82860155284333E-03
  1.01751374667167E+02  -9.82787705100835E-03  -9.82787705100835E-03
  1.01758875129696E+02  -9.82715265597680E-03  -9.82715265597680E-03
  1.01766375592225E+02  -9.82642836772508E-03  -9.82642836772508E-03
  1.01773876054753E+02  -9.82570418622957E-03  -9.82570418622957E-03
  1.01781376517282E+02  -9.82498011146667E-03  -9.82498011146668E-03
  1.01788876979811E+02  -9.82425614341280E-03  -9.82425614341280E-03
  1.01796377442340E+02  -9.82353228204435E-03  -9.82353228204436E-03
  1.01803877904869E+02  -9.82280852733776E-03  -9.82280852733776E-03
  1.01811378367398E+02  -9.82208487926945E-03  -9.82208487926945E-03
  1.01818878829927E+02  -9.82136133781585E-03  -9.82136133781584E-03
  1.01826379292456E+02  -9.82063790295339E-03  -9.82063790295340E-03
  1.01833879754985E+02  -9.81991457465855E-03  -9.81991457465855E-03
  1.01841380217514E+02  -9.81919135290775E-03  -9.81919135290775E-03
  1.01848880680042E+02  -9.81846823767747E-03  -9.81846823767747E-03
  1.01856381142571E+02  -9.81774522894418E-03  -9.81774522894418E-03
  1.01863881605100E+02  -9.81702232668434E-03  -9.81702232668434E-03
  1.01871382067629E+02  -9.81629953087444E-03  -9.81629953087444E-03
  1.01878882530158E+02  -9.81557684149098E-03  -9.81557684149098E-03
  1.01886382992687E+02  -9.81485425851044E-03  -9.81485425851044E-03
  1.01893883455216E+02  -9.81413178190933E-03  -9.81413178190933E-03
  1.01901383917745E+02  -9.81340941166416E-03  -9.81340941166416E-03
  1.01908884380274E+02  -9.81268714775144E-03  -9.81268714775144E-03
  1.01916384842803E+02  -9.81196499014770E-03  -9.81196499014771E-03
  1.01923885305332E+02  -9.81124293882948E-03  -9.81124293882948E-03
  1.01931385767860E+02  -9.81052099377330E-03  -9.81052099377330E-03
  1.01938886230389E+02  -9.80979915495571E-03  -9.80979915495571E-03
  1.01946386692918E+02  -9.80907742235326E-03  -9.80907742235326E-03
  1.01953887155447E+02  -9.80835579594252E-03  -9.80835579594252E-03
  1.01961387617976E+02  -9.80763427570004E-03  -9.80763427570004E-03
  1.01968888080505E+02  -9.80691286160240E-03  -9.80691286160239E-03
  1.01976388543034E+02  -9.80619155362617E-03  -9.80619155362617E-03
  1.01983889005563E+02  -9.80547035174795E-03  -9.80547035174795E-03
  1.01991389468092E+02  -9.80474925594432E-03  -9.80474925594432E-03
  1.01998889930621E+02  -9.80402826619189E-03  -9.80402826619189E-03
  1.02006390393150E+02  -9.80330738246725E-03  -9.80330738246725E-03
  1.02013890855678E+02  -9.80258660474704E-03  -9.80258660474704E-03
  1.02021391318207E+02  -9.80186593300785E-03  -9.80186593300785E-03
  1.02028891780736E+02  -9.80114536722633E-03  -9.80114536722633E-03
  1.02036392243265E+02  -9.80042490737910E-03  -9.80042490737910E-03
  1.02043892705794E+02  -9.79970455344281E-03  -9.79970455344281E-03
  1.02051393168323E+02  -9.79898430539410E-03  -9.79898430539410E-03
  1.02058893630852E+02  -9.79826416320963E-03  -9.79826416320963E-03
  1.02066394093381E+02  -9.79754412686606E-03  -9.79754412686606E-03
  1.02073894555910E+02  -9.79682419634005E-03  -9.79682419634005E-03
  1.02081395018439E+02  -9.79610437160829E-03  -9.79610437160829E-03
  1.02088895480968E+02  -9.79538465264746E-03  -9.79538465264745E-03
  1.02096395943496E+02  -9.79466503943423E-03  -9.79466503943423E-03
  1.02103896406025E+02  -9.79394553194532E-03  -9.79394553194532E-03
  1.02111396868554E+02  -9.79322613015742E-03  -9.79322613015742E-03
  1.02118897331083E+02  -9.79250683404723E-03  -9.79250683404724E-03
  1.02126397793612E+02  -9.79178764359149E-03  -9.79178764359149E-03
  1.02133898256141E+02  -9.79106855876690E-03  -9.79106855876690E-03
  1.02141398718670E+02  -9.79034957955021E-03  -9.79034957955020E-03
  1.02148899181199E+02  -9.78963070591814E-03  -9.78963070591814E-03
  1.02156399643728E+02  -9.78891193784744E-03  -9.78891193784744E-03
  1.02163900106257E+02  -9.78819327531486E-03  -9.78819327531485E-03
  1.02171400568786E+02  -9.78747471829715E-03  -9.78747471829716E-03
  1.02178901031314E+02  -9.78675626677109E-03  -9.78675626677110E-03
  1.02186401493843E+02  -9.78603792071344E-03  -9.78603792071344E-03
  1.02193901956372E+02  -9.78531968010098E-03  -9.78531968010098E-03
  1.02201402418901E+02  -9.78460154491050E-03  -9.78460154491050E-03
  1.02208902881430E+02  -9.78388351511878E-03  -9.78388351511878E-03
  1.02216403343959E+02  -9.78316559070262E-03  -9.78316559070262E-03
  1.02223903806488E+02  -9.78244777163883E-03  -9.78244777163883E-03
  1.02231404269017E+02  -9.78173005790423E-03  -9.78173005790423E-03
  1.02238904731546E+02  -9.78101244947562E-03  -9.78101244947562E-03
  1.02246405194075E+02  -9.78029494632983E-03  -9.78029494632983E-03
  1.02253905656604E+02  -9.77957754844370E-03  -9.77957754844370E-03
  1.02261406119132E+02  -9.77886025579406E-03  -9.77886025579406E-03
  1.02268906581661E+02  -9.77814306835777E-03  -9.77814306835777E-03
  1.02276407044190E+02  -9.77742598611166E-03  -9.77742598611167E-03
  1.02283907506719E+02  -9.77670900903261E-03  -9.77670900903261E-03
  1.02291407969248E+02  -9.77599213709748E-03  -9.77599213709748E-03
  1.02298908431777E+02  -9.77527537028314E-03  -9.77527537028314E-03
  1.02306408894306E+02  -9.77455870856647E-03  -9.77455870856647E-03
  1.02313909356835E+02  -9.77384215192436E-03  -9.77384215192436E-03
  1.02321409819364E+02  -9.77312570033370E-03  -9.77312570033369E-03
  1.02328910281893E+02  -9.77240935377138E-03  -9.77240935377138E-03
  1.02336410744422E+02  -9.77169311221433E-03  -9.77169311221433E-03
  1.02343911206950E+02  -9.77097697563944E-03  -9.77097697563944E-03
  1.02351411669479E+02  -9.77026094402365E-03  -9.77026094402364E-03
  1.02358912132008E+02  -9.76954501734387E-03  -9.76954501734387E-03
  1.02366412594537E+02  -9.76882919557704E-03  -9.76882919557704E-03
  1.02373913057066E+02  -9.76811347870011E-03  -9.76811347870011E-03
  1.02381413519595E+02  -9.76739786669001E-03  -9.76739786669001E-03
  1.02388913982124E+02  -9.76668235952371E-03  -9.76668235952371E-03
  1.02396414444653E+02  -9.76596695717816E-03  -9.76596695717816E-03
  1.02403914907182E+02  -9.76525165963034E-03  -9.76525165963034E-03
  1.02411415369711E+02  -9.76453646685721E-03  -9.76453646685721E-03
  1.02418915832240E+02  -9.76382137883576E-03  -9.76382137883575E-03
  1.02426416294768E+02  -9.76310639554297E-03  -9.76310639554297E-03
  1.02433916757297E+02  -9.76239151695584E-03  -9.76239151695584E-03
  1.02441417219826E+02  -9.76167674305137E-03  -9.76167674305137E-03
  1.02448917682355E+02  -9.76096207380657E-03  -9.76096207380657E-03
  1.02456418144884E+02  -9.76024750919846E-03  -9.76024750919845E-03
  1.02463918607413E+02  -9.75953304920404E-03  -9.75953304920404E-03
  1.02471419069942E+02  -9.75881869380037E-03  -9.75881869380037E-03
  1.02478919532471E+02  -9.75810444296446E-03  -9.75810444296445E-03
  1.02486419995000E+02  -9.75739029667335E-03  -9.75739029667335E-03
  1.02493920457529E+02  -9.75667625490411E-03  -9.75667625490411E-03
  1.02501420920057E+02  -9.75596231763378E-03  -9.75596231763378E-03
  1.02508921382586E+02  -9.75524848483943E-03  -9.75524848483943E-03
  1.02516421845115E+02  -9.75453475649811E-03  -9.75453475649812E-03
  1.02523922307644E+02  -9.75382113258692E-03  -9.75382113258692E-03
  1.02531422770173E+02  -9.75310761308293E-03  -9.75310761308293E-03
  1.02538923232702E+02  -9.75239419796322E-03  -9.75239419796323E-03
  1.02546423695231E+02  -9.75168088720491E-03  -9.75168088720491E-03
  1.02553924157760E+02  -9.75096768078507E-03  -9.75096768078507E-03
  1.02561424620289E+02  -9.75025457868084E-03  -9.75025457868084E-03
  1.02568925082818E+02  -9.74954158086931E-03  -9.74954158086931E-03
  1.02576425545347E+02  -9.74882868732762E-03  -9.74882868732762E-03
  1.02583926007875E+02  -9.74811589803288E-03  -9.74811589803289E-03
  1.02591426470404E+02  -9.74740321296225E-03  -9.74740321296225E-03
  1.02598926932933E+02  -9.74669063209285E-03  -9.74669063209285E-03
  1.02606427395462E+02  -9.74597815540184E-03  -9.74597815540184E-03
  1.02613927857991E+02  -9.74526578286638E-03  -9.74526578286638E-03
  1.02621428320520E+02  -9.74455351446362E-03  -9.74455351446362E-03
  1.02628928783049E+02  -9.74384135017074E-03  -9.74384135017074E-03
  1.02636429245578E+02  -9.74312928996490E-03  -9.74312928996491E-03
  1.02643929708107E+02  -9.74241733382330E-03  -9.74241733382330E-03
  1.02651430170636E+02  -9.74170548172312E-03  -9.74170548172313E-03
  1.02658930633165E+02  -9.74099373364156E-03  -9.74099373364156E-03
  1.02666431095693E+02  -9.74028208955582E-03  -9.74028208955582E-03
  1.02673931558222E+02  -9.73957054944311E-03  -9.73957054944311E-03
  1.02681432020751E+02  -9.73885911328064E-03  -9.73885911328063E-03
  1.02688932483280E+02  -9.73814778104563E-03  -9.73814778104563E-03
  1.02696432945809E+02  -9.73743655271533E-03  -9.73743655271533E-03
  1.02703933408338E+02  -9.73672542826695E-03  -9.73672542826694E-03
  1.02711433870867E+02  -9.73601440767774E-03  -9.73601440767774E-03
  1.02718934333396E+02  -9.73530349092496E-03  -9.73530349092496E-03
  1.02726434795925E+02  -9.73459267798585E-03  -9.73459267798585E-03
  1.02733935258454E+02  -9.73388196883768E-03  -9.73388196883768E-03
  1.02741435720983E+02  -9.73317136345772E-03  -9.73317136345772E-03
  1.02748936183511E+02  -9.73246086182325E-03  -9.73246086182325E-03
  1.02756436646040E+02  -9.73175046391154E-03  -9.73175046391154E-03
  1.02763937108569E+02  -9.73104016969988E-03  -9.73104016969988E-03
  1.02771437571098E+02  -9.73032997916557E-03  -9.73032997916557E-03
  1.02778938033627E+02  -9.72961989228592E-03  -9.72961989228592E-03
  1.02786438496156E+02  -9.72890990903822E-03  -9.72890990903822E-03
  1.02793938958685E+02  -9.72820002939980E-03  -9.72820002939980E-03
  1.02801439421214E+02  -9.72749025334798E-03  -9.72749025334798E-03
  1.02808939883743E+02  -9.72678058086008E-03  -9.72678058086008E-03
  1.02816440346272E+02  -9.72607101191344E-03  -9.72607101191344E-03
  1.02823940808801E+02  -9.72536154648540E-03  -9.72536154648540E-03
  1.02831441271329E+02  -9.72465218455332E-03  -9.72465218455332E-03
  1.02838941733858E+02  -9.72394292609453E-03  -9.72394292609453E-03
  1.02846442196387E+02  -9.72323377108642E-03  -9.72323377108642E-03
  1.02853942658916E+02  -9.72252471950634E-03  -9.72252471950634E-03
  1.02861443121445E+02  -9.72181577133167E-03  -9.72181577133167E-03
  1.02868943583974E+02  -9.72110692653978E-03  -9.72110692653979E-03
  1.02876444046503E+02  -9.72039818510808E-03  -9.72039818510808E-03
  1.02883944509032E+02  -9.71968954701395E-03  -9.71968954701395E-03
  1.02891444971561E+02  -9.71898101223480E-03  -9.71898101223479E-03
  1.02898945434090E+02  -9.71827258074802E-03  -9.71827258074802E-03
  1.02906445896619E+02  -9.71756425253104E-03  -9.71756425253104E-03
  1.02913946359147E+02  -9.71685602756128E-03  -9.71685602756128E-03
  1.02921446821676E+02  -9.71614790581616E-03  -9.71614790581616E-03
  1.02928947284205E+02  -9.71543988727312E-03  -9.71543988727312E-03
  1.02936447746734E+02  -9.71473197190960E-03  -9.71473197190960E-03
  1.02943948209263E+02  -9.71402415970304E-03  -9.71402415970304E-03
  1.02951448671792E+02  -9.71331645063090E-03  -9.71331645063090E-03
  1.02958949134321E+02  -9.71260884467064E-03  -9.71260884467064E-03
  1.02966449596850E+02  -9.71190134179973E-03  -9.71190134179973E-03
  1.02973950059379E+02  -9.71119394199564E-03  -9.71119394199564E-03
  1.02981450521908E+02  -9.71048664523585E-03  -9.71048664523584E-03
  1.02988950984437E+02  -9.70977945149784E-03  -9.70977945149784E-03
  1.02996451446965E+02  -9.70907236075911E-03  -9.70907236075911E-03
  1.03003951909494E+02  -9.70836537299716E-03  -9.70836537299716E-03
  1.03011452372023E+02  -9.70765848818950E-03  -9.70765848818950E-03
  1.03018952834552E+02  -9.70695170631363E-03  -9.70695170631363E-03
  1.03026453297081E+02  -9.70624502734709E-03  -9.70624502734709E-03
  1.03033953759610E+02  -9.70553845126738E-03  -9.70553845126738E-03
  1.03041454222139E+02  -9.70483197805205E-03  -9.70483197805205E-03
  1.03048954684668E+02  -9.70412560767864E-03  -9.70412560767863E-03
  1.03056455147197E+02  -9.70341934012468E-03  -9.70341934012468E-03
  1.03063955609726E+02  -9.70271317536773E-03  -9.70271317536774E-03
  1.03071456072255E+02  -9.70200711338536E-03  -9.70200711338536E-03
  1.03078956534783E+02  -9.70130115415512E-03  -9.70130115415512E-03
  1.03086456997312E+02  -9.70059529765459E-03  -9.70059529765459E-03
  1.03093957459841E+02  -9.69988954386134E-03  -9.69988954386134E-03
  1.03101457922370E+02  -9.69918389275296E-03  -9.69918389275297E-03
  1.03108958384899E+02  -9.69847834430705E-03  -9.69847834430705E-03
  1.03116458847428E+02  -9.69777289850119E-03  -9.69777289850119E-03
  1.03123959309957E+02  -9.69706755531299E-03  -9.69706755531299E-03
  1.03131459772486E+02  -9.69636231472007E-03  -9.69636231472007E-03
  1.03138960235015E+02  -9.69565717670004E-03  -9.69565717670004E-03
  1.03146460697544E+02  -9.69495214123052E-03  -9.69495214123052E-03
  1.03153961160072E+02  -9.69424720828915E-03  -9.69424720828915E-03
  1.03161461622601E+02  -9.69354237785356E-03  -9.69354237785356E-03
  1.03168962085130E+02  -9.69283764990139E-03  -9.69283764990139E-03
  1.03176462547659E+02  -9.69213302441030E-03  -9.69213302441030E-03
  1.03183963010188E+02  -9.69142850135793E-03  -9.69142850135793E-03
  1.03191463472717E+02  -9.69072408072196E-03  -9.69072408072197E-03
  1.03198963935246E+02  -9.69001976248006E-03  -9.69001976248006E-03
  1.03206464397775E+02  -9.68931554660989E-03  -9.68931554660989E-03
  1.03213964860304E+02  -9.68861143308914E-03  -9.68861143308914E-03
  1.03221465322833E+02  -9.68790742189550E-03  -9.68790742189550E-03
  1.03228965785362E+02  -9.68720351300667E-03  -9.68720351300667E-03
  1.03236466247890E+02  -9.68649970640034E-03  -9.68649970640034E-03
  1.03243966710419E+02  -9.68579600205423E-03  -9.68579600205422E-03
  1.03251467172948E+02  -9.68509239994604E-03  -9.68509239994604E-03
  1.03258967635477E+02  -9.68438890005351E-03  -9.68438890005351E-03
  1.03266468098006E+02  -9.68368550235435E-03  -9.68368550235435E-03
  1.03273968560535E+02  -9.68298220682630E-03  -9.68298220682631E-03
  1.03281469023064E+02  -9.68227901344711E-03  -9.68227901344711E-03
  1.03288969485593E+02  -9.68157592219452E-03  -9.68157592219452E-03
  1.03296469948122E+02  -9.68087293304628E-03  -9.68087293304628E-03
  1.03303970410651E+02  -9.68017004598015E-03  -9.68017004598015E-03
  1.03311470873180E+02  -9.67946726097390E-03  -9.67946726097390E-03
  1.03318971335708E+02  -9.67876457800530E-03  -9.67876457800530E-03
  1.03326471798237E+02  -9.67806199705213E-03  -9.67806199705213E-03
  1.03333972260766E+02  -9.67735951809218E-03  -9.67735951809218E-03
  1.03341472723295E+02  -9.67665714110324E-03  -9.67665714110324E-03
  1.03348973185824E+02  -9.67595486606310E-03  -9.67595486606310E-03
  1.03356473648353E+02  -9.67525269294958E-03  -9.67525269294958E-03
  1.03363974110882E+02  -9.67455062174048E-03  -9.67455062174048E-03
  1.03371474573411E+02  -9.67384865241363E-03  -9.67384865241363E-03
  1.03378975035940E+02  -9.67314678494684E-03  -9.67314678494684E-03
  1.03386475498469E+02  -9.67244501931795E-03  -9.67244501931794E-03
