# r(a.u.)  R_2s  R_3s  R_4s  R_2p  R_3p
  1.08595725329695E+01  -5.15864311601538E-02   3.43486848569122E-01   9.35147910361159E-02   1.00980204479130E-01  -3.12624450080387E-01
  1.09141427467030E+01  -5.03720514866517E-02   3.42782507676409E-01   9.05767791249322E-02   9.92302945463988E-02  -3.13423661658034E-01
  1.09687129604366E+01  -4.91837812542419E-02   3.42033704623540E-01   8.76094511226053E-02   9.75059197029306E-02  -3.14172623134950E-01
  1.10232831741701E+01  -4.80211435331869E-02   3.41241455628671E-01   8.46140028361209E-02   9.58068505221527E-02  -3.14871904956949E-01
  1.10778533879036E+01  -4.68836669559087E-02   3.40406769255536E-01   8.15916208374914E-02   9.41328547750373E-02  -3.15522082543150E-01
  1.11324236016371E+01  -4.57708857880457E-02   3.39530646139330E-01   7.85434821343873E-02   9.24836976557843E-02  -3.16123735910711E-01
  1.11869938153706E+01  -4.46823399913788E-02   3.38614078727005E-01   7.54707538552627E-02   9.08591419998828E-02  -3.16677449308817E-01
  1.12415640291041E+01  -4.36175752789986E-02   3.37658051031599E-01   7.23745929486683E-02   8.92589484947297E-02  -3.17183810861807E-01
  1.12961342428377E+01  -4.25761431630764E-02   3.36663538400178E-01   6.92561458964512E-02   8.76828758829816E-02  -3.17643412221328E-01
  1.13507044565712E+01  -4.15576009955873E-02   3.35631507295037E-01   6.61165484405407E-02   8.61306811588140E-02  -3.18056848227405E-01
  1.14052746703047E+01  -4.05615120023211E-02   3.34562915087760E-01   6.29569253230226E-02   8.46021197572591E-02  -3.18424716578302E-01
  1.14598448840382E+01  -3.95874453105054E-02   3.33458709865770E-01   5.97783900392089E-02   8.30969457367921E-02  -3.18747617509067E-01
  1.15144150977717E+01  -3.86349759703541E-02   3.32319830251012E-01   5.65820446034103E-02   8.16149119553322E-02  -3.19026153478638E-01
  1.15689853115052E+01  -3.77036849708421E-02   3.31147205230410E-01   5.33689793271233E-02   8.01557702398239E-02  -3.19260928865391E-01
  1.16235555252387E+01  -3.67931592499962E-02   3.29941753997734E-01   5.01402726093474E-02   7.87192715495584E-02  -3.19452549671005E-01
  1.16781257389723E+01  -3.59029916999827E-02   3.28704385806548E-01   4.68969907387482E-02   7.73051661333964E-02  -3.19601623232536E-01
  1.17326959527058E+01  -3.50327811672611E-02   3.27435999833894E-01   4.36401877073887E-02   7.59132036810490E-02  -3.19708757942559E-01
  1.17872661664393E+01  -3.41821324480618E-02   3.26137485054382E-01   4.03709050357527E-02   7.45431334685691E-02  -3.19774562977280E-01
  1.18418363801728E+01  -3.33506562794391E-02   3.24809720124364E-01   3.70901716087870E-02   7.31947044982074E-02  -3.19799648032469E-01
  1.18964065939063E+01  -3.25379693261392E-02   3.23453573275863E-01   3.37990035226940E-02   7.18676656327801E-02  -3.19784623067111E-01
  1.19509768076398E+01  -3.17436941635127E-02   3.22069902219967E-01   3.04984039422078E-02   7.05617657246967E-02  -3.19730098054649E-01
  1.20055470213734E+01  -3.09674592566959E-02   3.20659554059363E-01   2.71893629680924E-02   6.92767537397892E-02  -3.19636682741683E-01
  1.20601172351069E+01  -3.02088989362731E-02   3.19223365209722E-01   2.38728575146024E-02   6.80123788760869E-02  -3.19504986414017E-01
  1.21146874488404E+01  -2.94676533706249E-02   3.17762161329645E-01   2.05498511966511E-02   6.67683906776732E-02  -3.19335617669928E-01
  1.21692576625739E+01  -2.87433685351604E-02   3.16276757258879E-01   1.72212942264332E-02   6.55445391437614E-02  -3.19129184200523E-01
  1.22238278763074E+01  -2.80356961786220E-02   3.14767956964527E-01   1.38881233192551E-02   6.43405748331228E-02  -3.18886292577080E-01
  1.22783980900409E+01  -2.73442937866440E-02   3.13236553494976E-01   1.05512616083269E-02   6.31562489639981E-02  -3.18607548045230E-01
  1.23329683037744E+01  -2.66688245427407E-02   3.11683328941284E-01   7.21161856827517E-03   6.19913135096202E-02  -3.18293554325881E-01
  1.23875385175080E+01  -2.60089572868897E-02   3.10109054405751E-01   3.87008994713873E-03   6.08455212894742E-02  -3.17944913422740E-01
  1.24421087312415E+01  -2.53643664718721E-02   3.08514489977439E-01   5.27557706614120E-04   5.97186260564179E-02  -3.17562225436331E-01
  1.24966789449750E+01  -2.47347321175225E-02   3.06900384714366E-01  -2.81511002968072E-03   5.86103825797826E-02  -3.17146088384376E-01
  1.25512491587085E+01  -2.41197397630359E-02   3.05267476632157E-01  -6.15705902015047E-03   5.75205467245746E-02  -3.16697098028429E-01
  1.26058193724420E+01  -2.35190804174738E-02   3.03616492698900E-01  -9.49744894159774E-03   5.64488755268899E-02  -3.16215847706631E-01
  1.26603895861755E+01  -2.29324505086037E-02   3.01948148835975E-01  -1.28354534182490E-02   5.53951272656583E-02  -3.15702928172493E-01
  1.27149597999090E+01  -2.23595518302011E-02   3.00263149924633E-01  -1.61702600436473E-02   5.43590615308249E-02  -3.15158927439556E-01
  1.27695300136426E+01  -2.18000914879386E-02   2.98562189818111E-01  -1.95010703956234E-02   5.33404392880800E-02  -3.14584430631841E-01
  1.28241002273761E+01  -2.12537818439799E-02   2.96845951359049E-01  -2.28271000445553E-02   5.23390229402415E-02  -3.13980019839957E-01
  1.28786704411096E+01  -2.07203404603914E-02   2.95115106402024E-01  -2.61475785551196E-02   5.13545763853935E-02  -3.13346273982762E-01
  1.29332406548431E+01  -2.01994900414809E-02   2.93370315840975E-01  -2.94617494817381E-02   5.03868650718837E-02  -3.12683768674455E-01
  1.29878108685766E+01  -1.96909583751642E-02   2.91612229641328E-01  -3.27688703579157E-02   4.94356560502764E-02  -3.11993076096995E-01
  1.30423810823101E+01  -1.91944782734610E-02   2.89841486876631E-01  -3.60682126796651E-02   4.85007180223601E-02  -3.11274764877726E-01
  1.30969512960437E+01  -1.87097875122113E-02   2.88058715769498E-01  -3.93590618832102E-02   4.75818213873021E-02  -3.10529399972111E-01
  1.31515215097772E+01  -1.82366287701042E-02   2.86264533736696E-01  -4.26407173171524E-02   4.66787382850430E-02  -3.09757542551454E-01
  1.32060917235107E+01  -1.77747495671026E-02   2.84459547438170E-01  -4.59124922092877E-02   4.57912426370220E-02  -3.08959749895504E-01
  1.32606619372442E+01  -1.73239022023470E-02   2.82644352829851E-01  -4.91737136282522E-02   4.49191101843189E-02  -3.08136575289842E-01
  1.33152321509777E+01  -1.68838436916138E-02   2.80819535220078E-01  -5.24237224401734E-02   4.40621185233006E-02  -3.07288567927936E-01
  1.33698023647112E+01  -1.64543357044037E-02   2.78985669329446E-01  -5.56618732605027E-02   4.32200471388538E-02  -3.06416272817767E-01
  1.34243725784447E+01  -1.60351445007288E-02   2.77143319353948E-01  -5.88875344011971E-02   4.23926774352868E-02  -3.05520230692914E-01
  1.34789427921783E+01  -1.56260408676661E-02   2.75293039031229E-01  -6.21000878134178E-02   4.15797927649798E-02  -3.04600977928007E-01
  1.35335130059118E+01  -1.52268000557391E-02   2.73435371709823E-01  -6.52989290259101E-02   4.07811784548598E-02  -3.03659046458436E-01
  1.35880832196453E+01  -1.48372017151894E-02   2.71570850421198E-01  -6.84834670792232E-02   3.99966218307783E-02  -3.02694963704230E-01
  1.36426534333788E+01  -1.44570298321933E-02   2.69699997954492E-01  -7.16531244559283E-02   3.92259122398622E-02  -3.01709252497991E-01
  1.36972236471123E+01  -1.40860726650784E-02   2.67823326933781E-01  -7.48073370069878E-02   3.84688410709131E-02  -3.00702431016803E-01
  1.37517938608458E+01  -1.37241226805905E-02   2.65941339897756E-01  -7.79455538744267E-02   3.77252017729217E-02  -2.99675012718007E-01
  1.38063640745794E+01  -1.33709764902599E-02   2.64054529381663E-01  -8.10672374104533E-02   3.69947898717676E-02  -2.98627506278756E-01
  1.38609342883129E+01  -1.30264347869108E-02   2.62163378001392E-01  -8.41718630931733E-02   3.62774029851698E-02  -2.97560415539256E-01
  1.39155045020464E+01  -1.26903022813594E-02   2.60268358539584E-01  -8.72589194390387E-02   3.55728408359528E-02  -2.96474239449599E-01
  1.39700747157799E+01  -1.23623876393389E-02   2.58369934033635E-01  -9.03279079121700E-02   3.48809052636903E-02  -2.95369472020094E-01
  1.40246449295134E+01  -1.20425034186908E-02   2.56468557865483E-01  -9.33783428306852E-02   3.42014002347891E-02  -2.94246602275021E-01
  1.40792151432469E+01  -1.17304660068576E-02   2.54564673853060E-01  -9.64097512701695E-02   3.35341318510707E-02  -2.93106114209703E-01
  1.41337853569804E+01  -1.14260955587119E-02   2.52658716343303E-01  -9.94216729644136E-02   3.28789083569102E-02  -2.91948486750822E-01
  1.41883555707140E+01  -1.11292159347521E-02   2.50751110306619E-01  -1.02413660203547E-01   3.22355401449879E-02  -2.90774193719889E-01
  1.42429257844475E+01  -1.08396546396954E-02   2.48842271432697E-01  -1.05385277729691E-01   3.16038397607074E-02  -2.89583703799784E-01
  1.42974959981810E+01  -1.05572427614948E-02   2.46932606227565E-01  -1.08336102630247E-01   3.09836219053355E-02  -2.88377480504290E-01
  1.43520662119145E+01  -1.02818149108074E-02   2.45022512111801E-01  -1.11265724228947E-01   3.03747034379135E-02  -2.87155982150528E-01
  1.44066364256480E+01  -1.00132091609368E-02   2.43112377519803E-01  -1.14173743974768E-01   2.97769033759903E-02  -2.85919661834228E-01
  1.44612066393815E+01  -9.75126698827313E-03   2.41202582000028E-01  -1.17059775328841E-01   2.91900428952277E-02  -2.84668967407740E-01
  1.45157768531151E+01  -9.49583321325022E-03   2.39293496316101E-01  -1.19923443649436E-01   2.86139453279231E-02  -2.83404341460735E-01
  1.45703470668486E+01  -9.24675594184100E-03   2.37385482548730E-01  -1.22764386075167E-01   2.80484361604964E-02  -2.82126221303484E-01
  1.46249172805821E+01  -9.00388650760733E-03   2.35478894198329E-01  -1.25582251406483E-01   2.74933430299864E-02  -2.80835038952674E-01
  1.46794874943156E+01  -8.76707941432161E-03   2.33574076288272E-01  -1.28376699985576E-01   2.69484957195987E-02  -2.79531221119671E-01
  1.47340577080491E+01  -8.53619227917487E-03   2.31671365468713E-01  -1.31147403574790E-01   2.64137261533477E-02  -2.78215189201158E-01
  1.47886279217826E+01  -8.31108577658532E-03   2.29771090120876E-01  -1.33894045233627E-01   2.58888683898337E-02  -2.76887359272084E-01
  1.48431981355161E+01  -8.09162358261970E-03   2.27873570461773E-01  -1.36616319194455E-01   2.53737586151941E-02  -2.75548142080852E-01
  1.48977683492497E+01  -7.87767232003897E-03   2.25979118649253E-01  -1.39313930737001E-01   2.48682351352674E-02  -2.74197943046674E-01
  1.49523385629832E+01  -7.66910150397856E-03   2.24088038887333E-01  -1.41986596061714E-01   2.43721383670065E-02  -2.72837162259038E-01
  1.50069087767167E+01  -7.46578348827229E-03   2.22200627531748E-01  -1.44634042162101E-01   2.38853108291783E-02  -2.71466194479204E-01
  1.50614789904502E+01  -7.26759341242824E-03   2.20317173195641E-01  -1.47256006696103E-01   2.34075971323836E-02  -2.70085429143679E-01
  1.51160492041837E+01  -7.07440914926367E-03   2.18437956855356E-01  -1.49852237856602E-01   2.29388439684308E-02  -2.68695250369605E-01
  1.51706194179172E+01  -6.88611125320537E-03   2.16563251956263E-01  -1.52422494241145E-01   2.24789000990982E-02  -2.67296036961997E-01
  1.52251896316507E+01  -6.70258290926072E-03   2.14693324518565E-01  -1.54966544720945E-01   2.20276163443130E-02  -2.65888162422761E-01
  1.52797598453843E+01  -6.52370988266409E-03   2.12828433243031E-01  -1.57484168309256E-01   2.15848455697815E-02  -2.64471994961458E-01
  1.53343300591178E+01  -6.34938046920238E-03   2.10968829616610E-01  -1.59975154029176E-01   2.11504426740972E-02  -2.63047897507720E-01
  1.53889002728513E+01  -6.17948544622263E-03   2.09114758017870E-01  -1.62439300780972E-01   2.07242645753572E-02  -2.61616227725301E-01
  1.54434704865848E+01  -6.01391802432402E-03   2.07266455822223E-01  -1.64876417208967E-01   2.03061701973137E-02  -2.60177338027669E-01
  1.54980407003183E+01  -5.85257379973593E-03   2.05424153506886E-01  -1.67286321568085E-01   1.98960204550886E-02  -2.58731575595111E-01
  1.55526109140518E+01  -5.69535070738299E-03   2.03588074755534E-01  -1.69668841590106E-01   1.94936782404752E-02  -2.57279282393288E-01
  1.56071811277854E+01  -5.54214897463744E-03   2.01758436562610E-01  -1.72023814349691E-01   1.90990084068546E-02  -2.55820795193184E-01
  1.56617513415189E+01  -5.39287107575869E-03   1.99935449337246E-01  -1.74351086130247E-01   1.87118777537488E-02  -2.54356445592407E-01
  1.57163215552524E+01  -5.24742168701926E-03   1.98119317006765E-01  -1.76650512289691E-01   1.83321550110353E-02  -2.52886560037779E-01
  1.57708917689859E+01  -5.10570764251577E-03   1.96310237119713E-01  -1.78921957126160E-01   1.79597108228448E-02  -2.51411459849180E-01
  1.58254619827194E+01  -4.96763789066335E-03   1.94508400948409E-01  -1.81165293743745E-01   1.75944177311649E-02  -2.49931461244585E-01
  1.58800321964529E+01  -4.83312345137115E-03   1.92713993590961E-01  -1.83380403918275E-01   1.72361501591700E-02  -2.48446875366258E-01
  1.59346024101864E+01  -4.70207737389633E-03   1.90927194072720E-01  -1.85567177963229E-01   1.68847843942977E-02  -2.46958008308049E-01
  1.59891726239200E+01  -4.57441469537348E-03   1.89148175447157E-01  -1.87725514595816E-01   1.65401985710922E-02  -2.45465161143750E-01
  1.60437428376535E+01  -4.45005240001598E-03   1.87377104896111E-01  -1.89855320803266E-01   1.62022726538326E-02  -2.43968629956469E-01
  1.60983130513870E+01  -4.32890937898563E-03   1.85614143829400E-01  -1.91956511709393E-01   1.58708884189643E-02  -2.42468705868984E-01
  1.61528832651205E+01  -4.21090639092624E-03   1.83859447983763E-01  -1.94029010441469E-01   1.55459294373519E-02  -2.40965675075016E-01
  1.62074534788540E+01  -4.09596602315692E-03   1.82113167521102E-01  -1.96072747997450E-01   1.52272810563699E-02  -2.39459818871404E-01
  1.62620236925875E+01  -3.98401265352013E-03   1.80375447126015E-01  -1.98087663113607E-01   1.49148303818470E-02  -2.37951413691125E-01
  1.63165939063211E+01  -3.87497241287970E-03   1.78646426102587E-01  -2.00073702132593E-01   1.46084662598808E-02  -2.36440731137127E-01
  1.63711641200546E+01  -3.76877314826335E-03   1.76926238470417E-01  -2.02030818871992E-01   1.43080792585371E-02  -2.34928038016932E-01
  1.64257343337881E+01  -3.66534438664437E-03   1.75215013059876E-01  -2.03958974493387E-01   1.40135616494478E-02  -2.33413596377984E-01
  1.64803045475216E+01  -3.56461729935656E-03   1.73512873606559E-01  -2.05858137371985E-01   1.37248073893232E-02  -2.31897663543682E-01
  1.65348747612551E+01  -3.46652466713676E-03   1.71819938844926E-01  -2.07728282966834E-01   1.34417121013898E-02  -2.30380492150092E-01
  1.65894449749886E+01  -3.37100084578858E-03   1.70136322601117E-01  -2.09569393691663E-01   1.31641730567678E-02  -2.28862330183279E-01
  1.66440151887221E+01  -3.27798173246124E-03   1.68462133884912E-01  -2.11381458786388E-01   1.28920891558006E-02  -2.27343421017232E-01
  1.66985854024557E+01  -3.18740473253703E-03   1.66797476980840E-01  -2.13164474189302E-01   1.26253609093472E-02  -2.25824003452365E-01
  1.67531556161892E+01  -3.09920872712078E-03   1.65142451538411E-01  -2.14918442409992E-01   1.23638904200501E-02  -2.24304311754533E-01
  1.68077258299227E+01  -3.01333404112467E-03   1.63497152661465E-01  -2.16643372403003E-01   1.21075813635880E-02  -2.22784575694558E-01
  1.68622960436562E+01  -2.92972241194152E-03   1.61861670996621E-01  -2.18339279442288E-01   1.18563389699258E-02  -2.21265020588216E-01
  1.69168662573897E+01  -2.84831695869970E-03   1.60236092820826E-01  -2.20006184996453E-01   1.16100700045698E-02  -2.19745867336670E-01
  1.69714364711232E+01  -2.76906215209249E-03   1.58620500127980E-01  -2.21644116604845E-01   1.13686827498386E-02  -2.18227332467307E-01
  1.70260066848568E+01  -2.69190378477497E-03   1.57014970714640E-01  -2.23253107754485E-01   1.11320869861590E-02  -2.16709628174961E-01
  1.70805768985903E+01  -2.61678894232109E-03   1.55419578264795E-01  -2.24833197757896E-01   1.09001939733955E-02  -2.15192962363489E-01
  1.71351471123238E+01  -2.54366597473382E-03   1.53834392433690E-01  -2.26384431631816E-01   1.06729164322209E-02  -2.13677538687674E-01
  1.71897173260573E+01  -2.47248446850094E-03   1.52259478930717E-01  -2.27906859976845E-01   1.04501685255371E-02  -2.12163556595430E-01
  1.72442875397908E+01  -2.40319521918926E-03   1.50694899601338E-01  -2.29400538858036E-01   1.02318658399535E-02  -2.10651211370287E-01
  1.72988577535243E+01  -2.33575020456984E-03   1.49140712508069E-01  -2.30865529686444E-01   1.00179253673291E-02  -2.09140694174124E-01
  1.73534279672578E+01  -2.27010255826679E-03   1.47596972010484E-01  -2.32301899101661E-01   9.80826548638701E-03  -2.07632192090130E-01
  1.74079981809914E+01  -2.20620654392223E-03   1.46063728844267E-01  -2.33709718855349E-01   9.60280594440567E-03  -2.06125888165976E-01
  1.74625683947249E+01  -2.14401752987005E-03   1.44541030199288E-01  -2.35089065695787E-01   9.40146783899555E-03  -2.04621961457160E-01
  1.75171386084584E+01  -2.08349196431088E-03   1.43028919796711E-01  -2.36440021253449E-01   9.20417359996506E-03  -2.03120587070525E-01
  1.75717088221919E+01  -2.02458735098098E-03   1.41527437965130E-01  -2.37762671927632E-01   9.01084697128249E-03  -2.01621936207904E-01
  1.76262790359254E+01  -1.96726222530755E-03   1.40036621715722E-01  -2.39057108774138E-01   8.82141299313887E-03  -2.00126176209892E-01
  1.76808492496589E+01  -1.91147613104296E-03   1.38556504816443E-01  -2.40323427394032E-01   8.63579798411695E-03  -1.98633470599717E-01
  1.77354194633925E+01  -1.85718959737066E-03   1.37087117865223E-01  -2.41561727823485E-01   8.45392952347090E-03  -1.97143979127183E-01
  1.77899896771260E+01  -1.80436411647523E-03   1.35628488362212E-01  -2.42772114424707E-01   8.27573643352140E-03  -1.95657857812686E-01
